,fecha,humedad,precipitacion,temperatura
543,2024-06-27,88.0,0.0,18.26
544,2024-06-28,90.0,0.0,17.0
545,2024-06-29,78.0,0.0,17.77
546,2024-06-30,77.0,0.0,18.41
547,2024-07-01,76.0,0.0,17.52
548,2024-07-02,74.0,0.0,18.4
549,2024-07-03,70.0,0.0,19.06
550,2024-07-04,78.0,0.0,19.19
551,2024-07-05,77.0,0.0,19.69
552,2024-07-06,82.0,2.2,15.32
553,2024-07-07,68.0,0.0,15.53
554,2024-07-08,70.0,3.7,18.64
555,2024-07-09,94.0,17.2,17.39
556,2024-07-10,87.0,1.1,20.4
557,2024-07-11,83.0,1.1,20.15
558,2024-07-12,76.0,0.0,16.95
559,2024-07-13,75.0,0.0,17.57
560,2024-07-14,70.0,0.0,19.31
561,2024-07-15,76.0,1.1,17.55
562,2024-07-16,75.0,0.0,17.75
563,2024-07-17,74.0,0.0,20.88
564,2024-07-18,72.0,0.0,21.49
565,2024-07-19,73.0,0.0,21.76
566,2024-07-20,90.0,1.3,18.58
567,2024-07-21,76.0,0.0,16.08
568,2024-07-22,71.0,0.0,19.53
569,2024-07-23,80.0,0.0,21.75
570,2024-07-24,85.0,0.0,20.97
571,2024-07-25,80.0,0.0,20.42
572,2024-07-26,69.0,0.0,21.77
573,2024-07-27,80.0,0.0,20.46
574,2024-07-28,81.0,0.0,23.01
575,2024-07-29,87.0,8.3,22.9
576,2024-07-30,69.0,0.0,24.93
577,2024-07-31,74.0,0.0,23.39
578,2024-08-01,89.0,0.0,19.16
579,2024-08-02,75.0,0.0,19.88
580,2024-08-03,73.0,0.0,20.22
581,2024-08-04,77.0,0.0,21.06
582,2024-08-05,77.0,0.0,21.16
583,2024-08-06,83.0,0.0,20.01
584,2024-08-07,82.0,0.0,19.52
585,2024-08-08,82.0,0.0,20.07
586,2024-08-09,80.0,0.0,21.62
587,2024-08-10,84.0,0.0,22.49
588,2024-08-11,70.0,0.0,25.36
589,2024-08-12,70.0,0.0,21.31
590,2024-08-13,80.0,0.5,18.69
591,2024-08-14,73.0,0.0,18.4
592,2024-08-15,71.0,0.0,19.13
593,2024-08-16,68.0,0.0,21.66
594,2024-08-17,80.0,0.0,21.93
595,2024-08-18,83.0,0.9,21.3
596,2024-08-19,73.0,0.0,20.64
597,2024-08-20,82.0,0.0,18.6
598,2024-08-21,77.0,0.0,19.83
599,2024-08-22,79.0,0.0,19.67
600,2024-08-23,76.0,0.0,22.61
601,2024-08-24,82.0,4.1,17.83
602,2024-08-25,78.0,0.0,16.43
603,2024-08-26,77.0,0.0,17.83
604,2024-08-27,74.0,0.0,19.9
605,2024-08-28,77.0,0.0,19.99
606,2024-08-29,80.0,0.0,19.97
607,2024-08-30,86.0,0.0,20.14
608,2024-08-31,85.0,0.0,20.4
609,2024-09-01,71.0,0.0,21.76
610,2024-09-02,97.0,3.1,15.79
611,2024-09-03,85.0,0.0,15.0
612,2024-09-04,81.0,0.0,15.53
613,2024-09-05,88.0,1.7,12.89
614,2024-09-06,99.0,30.1,11.22
615,2024-09-07,82.0,0.3,13.91
616,2024-09-08,82.0,0.0,14.18
617,2024-09-09,87.0,0.0,15.3
618,2024-09-10,82.0,0.0,15.49
619,2024-09-11,89.0,0.4,14.64
620,2024-09-12,99.0,3.5,15.22
621,2024-09-13,78.0,0.0,14.16
622,2024-09-14,79.0,0.0,13.68
623,2024-09-15,82.0,0.0,15.22
624,2024-09-16,76.0,0.0,15.29
625,2024-09-17,72.0,0.0,15.91
626,2024-09-18,82.0,0.0,16.12
627,2024-09-19,84.0,0.0,16.87
628,2024-09-20,91.0,0.0,15.77
629,2024-09-21,87.0,1.2,16.47
630,2024-09-22,80.0,0.0,15.3
631,2024-09-23,76.0,0.0,14.45
632,2024-09-24,97.0,11.2,14.92
633,2024-09-25,95.0,35.0,17.72
634,2024-09-26,85.0,20.4,16.16
635,2024-09-27,84.0,3.8,11.76
636,2024-09-28,85.0,0.0,11.61
637,2024-09-29,65.0,0.0,17.11
638,2024-09-30,81.0,0.0,18.7
639,2024-10-01,98.0,1.5,18.6
640,2024-10-02,100.0,26.9,17.66
641,2024-10-03,97.0,0.3,16.24
642,2024-10-04,87.0,0.0,17.84
643,2024-10-05,100.0,23.5,17.4
644,2024-10-06,92.0,5.5,16.75
645,2024-10-07,88.0,5.3,14.12
646,2024-10-08,97.0,22.3,14.62
647,2024-10-09,98.0,39.7,15.64
648,2024-10-10,92.0,1.5,12.22
649,2024-10-11,94.0,5.7,12.44
650,2024-10-12,85.0,0.7,17.06
651,2024-10-13,86.0,0.0,17.09
652,2024-10-14,86.0,0.0,17.03
653,2024-10-15,97.0,0.3,15.97
654,2024-10-16,94.0,9.2,15.38
655,2024-10-17,88.0,3.3,12.44
656,2024-10-18,95.0,0.6,13.45
657,2024-10-19,100.0,6.8,15.3
658,2024-10-20,85.0,0.0,16.97
659,2024-10-21,85.0,1.5,14.88
660,2024-10-22,89.0,0.0,12.82
661,2024-10-23,90.0,0.0,13.44
662,2024-10-24,90.0,7.7,13.15
