,fecha,humedad,precipitacion,temperatura
151,2023-06-01,99.0,0.0,17.24
152,2023-06-02,93.0,0.0,18.22
153,2023-06-03,100.0,0.0,17.73
154,2023-06-04,98.0,0.0,18.32
155,2023-06-05,99.0,0.0,18.34
156,2023-06-06,81.0,0.0,21.38
157,2023-06-07,98.0,5.0,19.76
158,2023-06-08,99.0,22.0,19.63
159,2023-06-09,88.0,0.0,20.95
160,2023-06-10,98.0,0.6,19.09
161,2023-06-11,96.0,0.0,18.84
162,2023-06-12,97.0,11.4,18.43
163,2023-06-13,100.0,0.0,18.92
164,2023-06-14,98.0,0.0,18.77
165,2023-06-15,96.0,0.0,19.78
166,2023-06-16,93.0,0.0,20.92
167,2023-06-17,98.0,1.2,20.11
168,2023-06-18,100.0,30.0,18.68
169,2023-06-19,100.0,3.8,18.94
170,2023-06-20,94.0,0.0,19.2
171,2023-06-21,100.0,0.0,19.25
172,2023-06-22,100.0,0.0,19.77
173,2023-06-23,100.0,0.0,20.6
174,2023-06-24,95.0,0.0,22.25
175,2023-06-25,95.0,0.0,21.1
176,2023-06-26,100.0,0.0,19.85
177,2023-06-27,96.0,0.0,20.13
178,2023-06-28,100.0,0.0,19.12
179,2023-06-29,94.0,2.2,18.35
180,2023-06-30,91.0,0.0,19.98
181,2023-07-01,98.0,0.7,19.93
182,2023-07-02,100.0,0.0,19.18
183,2023-07-03,100.0,0.0,19.81
184,2023-07-04,96.0,0.0,20.7
185,2023-07-05,100.0,0.0,20.39
186,2023-07-06,100.0,0.0,19.94
187,2023-07-07,82.0,3.1,21.83
188,2023-07-08,94.0,0.8,20.26
189,2023-07-09,91.0,0.0,20.23
190,2023-07-10,89.0,0.0,20.71
191,2023-07-11,95.0,0.7,21.49
192,2023-07-12,97.0,2.5,19.42
193,2023-07-13,94.0,0.0,19.8
194,2023-07-14,91.0,0.3,20.69
195,2023-07-15,84.0,3.1,19.77
196,2023-07-16,78.0,0.0,19.51
197,2023-07-17,90.0,0.0,19.5
198,2023-07-18,99.0,0.0,20.46
199,2023-07-19,99.0,0.0,19.81
200,2023-07-20,95.0,0.0,20.53
201,2023-07-21,98.0,0.0,20.08
202,2023-07-22,91.0,0.0,19.72
203,2023-07-23,92.0,1.5,20.44
204,2023-07-24,94.0,0.6,19.81
205,2023-07-25,87.0,0.0,20.11
206,2023-07-26,99.0,0.5,20.5
207,2023-07-27,89.0,0.0,21.93
208,2023-07-28,91.0,1.3,23.32
209,2023-07-29,98.0,3.6,20.79
210,2023-07-30,91.0,0.0,20.12
211,2023-07-31,90.0,0.0,22.19
212,2023-08-01,98.0,1.3,22.88
213,2023-08-02,90.0,2.3,21.59
214,2023-08-03,83.0,0.0,20.0
215,2023-08-04,80.0,0.0,19.26
216,2023-08-05,89.0,0.0,19.65
217,2023-08-06,83.0,0.0,19.49
218,2023-08-07,80.0,0.0,21.2
219,2023-08-08,82.0,0.0,22.34
220,2023-08-09,89.0,0.0,22.04
221,2023-08-10,82.0,0.0,23.99
222,2023-08-11,98.0,0.0,22.75
223,2023-08-12,97.0,0.0,20.92
224,2023-08-13,95.0,0.0,19.98
225,2023-08-14,91.0,0.0,21.05
226,2023-08-15,99.0,0.0,20.76
227,2023-08-16,100.0,0.0,20.4
228,2023-08-17,91.0,0.0,21.2
229,2023-08-18,92.0,0.0,23.2
230,2023-08-19,100.0,0.0,21.28
231,2023-08-20,100.0,0.0,20.73
232,2023-08-21,100.0,0.0,21.04
233,2023-08-22,93.0,0.0,22.94
234,2023-08-23,95.0,0.5,23.96
235,2023-08-24,95.0,0.0,21.75
236,2023-08-25,94.0,0.0,19.8
237,2023-08-26,95.0,3.3,18.87
238,2023-08-27,95.0,1.3,19.62
239,2023-08-28,100.0,4.5,19.11
240,2023-08-29,97.0,0.5,20.24
241,2023-08-30,90.0,2.9,20.46
242,2023-08-31,95.0,1.2,21.06
243,2023-09-01,98.0,4.0,19.03
244,2023-09-02,100.0,0.0,18.3
245,2023-09-03,92.0,0.6,21.75
246,2023-09-04,93.0,1.3,21.45
247,2023-09-05,83.0,2.3,22.53
248,2023-09-06,83.0,0.0,23.03
249,2023-09-07,79.0,0.0,23.44
250,2023-09-08,92.0,5.4,21.33
251,2023-09-09,99.0,19.3,20.19
252,2023-09-10,95.0,0.0,20.46
253,2023-09-11,100.0,0.0,20.22
254,2023-09-12,100.0,0.0,19.58
255,2023-09-13,100.0,0.0,19.34
256,2023-09-14,98.0,0.0,20.53
257,2023-09-15,100.0,0.0,20.63
258,2023-09-16,94.0,9.7,20.25
259,2023-09-17,86.0,5.8,19.35
260,2023-09-18,100.0,3.5,19.2
261,2023-09-19,95.0,0.0,18.55
262,2023-09-20,90.0,22.7,20.04
263,2023-09-21,93.0,1.5,17.76
264,2023-09-22,95.0,5.5,17.72
265,2023-09-23,94.0,0.0,18.04
266,2023-09-24,79.0,0.0,20.48
267,2023-09-25,98.0,0.0,20.46
268,2023-09-26,98.0,0.0,19.29
269,2023-09-27,91.0,0.0,20.62
270,2023-09-28,93.0,0.0,22.83
271,2023-09-29,100.0,0.0,20.08
272,2023-09-30,96.0,0.0,21.61
273,2023-10-01,100.0,0.0,19.75
274,2023-10-02,91.0,0.0,21.13
275,2023-10-03,96.0,0.0,19.14
276,2023-10-04,96.0,0.0,20.18
277,2023-10-05,100.0,0.0,18.54
278,2023-10-06,100.0,0.0,19.3
279,2023-10-07,63.0,0.0,24.56
280,2023-10-08,77.0,0.0,21.81
281,2023-10-09,97.0,0.0,19.39
282,2023-10-10,89.0,0.0,19.33
283,2023-10-11,56.0,0.0,23.53
284,2023-10-12,40.0,0.0,24.36
285,2023-10-13,93.0,35.3,19.88
286,2023-10-14,99.0,0.6,17.54
287,2023-10-15,100.0,3.9,17.12
288,2023-10-16,99.0,2.8,20.02
289,2023-10-17,82.0,11.3,22.19
290,2023-10-18,95.0,16.2,18.25
291,2023-10-19,100.0,37.4,16.7
292,2023-10-20,96.0,20.0,15.42
293,2023-10-21,90.0,3.7,15.41
294,2023-10-22,99.0,2.6,14.59
295,2023-10-23,90.0,6.8,15.21
296,2023-10-24,98.0,5.4,16.99
297,2023-10-25,100.0,4.9,18.8
298,2023-10-26,100.0,42.4,15.92
299,2023-10-27,98.0,12.8,15.49
300,2023-10-28,99.0,13.6,16.51
301,2023-10-29,94.0,3.9,14.31
302,2023-10-30,98.0,10.5,14.08
303,2023-10-31,93.0,14.9,16.11
304,2023-11-01,98.0,13.5,15.59
305,2023-11-02,90.0,15.1,13.72
306,2023-11-03,96.0,8.1,14.69
307,2023-11-04,97.0,23.2,15.17
308,2023-11-05,100.0,24.9,12.97
309,2023-11-06,90.0,5.2,12.27
310,2023-11-07,95.0,6.2,13.39
311,2023-11-08,99.0,8.1,14.59
312,2023-11-09,99.0,1.1,13.79
313,2023-11-10,100.0,10.1,14.92
314,2023-11-11,100.0,6.0,17.74
315,2023-11-12,92.0,0.0,18.96
316,2023-11-13,100.0,39.9,19.17
317,2023-11-14,100.0,11.7,17.18
318,2023-11-15,98.0,0.9,17.61
319,2023-11-16,97.0,1.7,16.14
320,2023-11-17,94.0,0.0,14.61
321,2023-11-18,95.0,0.0,18.11
322,2023-11-19,100.0,0.7,16.7
323,2023-11-20,92.0,0.0,14.82
324,2023-11-21,81.0,0.3,13.66
325,2023-11-22,90.0,0.0,13.69
326,2023-11-23,81.0,0.0,14.1
327,2023-11-24,93.0,0.0,12.1
328,2023-11-25,96.0,0.0,11.32
329,2023-11-26,100.0,0.0,11.69
330,2023-11-27,100.0,4.6,14.31
331,2023-11-28,100.0,6.0,14.4
332,2023-11-29,100.0,6.7,15.83
333,2023-11-30,88.0,6.0,11.42
334,2023-12-01,91.0,7.8,11.94
335,2023-12-02,96.0,3.8,10.54
336,2023-12-03,93.0,9.2,12.19
337,2023-12-04,88.0,3.7,12.91
338,2023-12-05,97.0,0.0,9.25
339,2023-12-06,79.0,1.4,10.06
340,2023-12-07,99.0,15.2,14.42
341,2023-12-08,96.0,4.0,13.58
342,2023-12-09,99.0,7.5,16.77
343,2023-12-10,97.0,0.0,18.51
344,2023-12-11,91.0,6.5,18.32
345,2023-12-12,99.0,4.3,14.61
346,2023-12-13,95.0,6.5,12.88
347,2023-12-14,96.0,0.0,12.51
348,2023-12-15,99.0,0.0,12.87
349,2023-12-16,96.0,0.0,10.56
350,2023-12-17,93.0,0.0,9.24
351,2023-12-18,97.0,0.0,8.33
352,2023-12-19,98.0,13.4,10.61
353,2023-12-20,97.0,2.1,12.15
354,2023-12-21,99.0,1.1,13.25
355,2023-12-22,96.0,0.0,13.0
356,2023-12-23,100.0,0.0,11.63
357,2023-12-24,98.0,0.0,9.92
358,2023-12-25,97.0,0.0,10.05
359,2023-12-26,96.0,0.0,13.19
360,2023-12-27,93.0,40.8,13.84
361,2023-12-28,100.0,20.3,12.42
362,2023-12-29,89.0,0.0,12.63
363,2023-12-30,89.0,5.8,12.07
364,2023-12-31,80.0,7.6,11.65
365,2024-01-01,77.0,0.0,12.59
366,2024-01-02,91.0,10.6,15.1
367,2024-01-03,82.0,0.0,14.04
368,2024-01-04,89.0,16.4,12.52
369,2024-01-05,79.0,4.1,11.49
370,2024-01-06,89.0,0.5,9.9
371,2024-01-07,82.0,0.0,8.8
372,2024-01-08,87.0,3.5,6.84
373,2024-01-09,93.0,1.7,8.34
374,2024-01-10,94.0,16.5,10.52
375,2024-01-11,85.0,0.3,8.22
376,2024-01-12,68.0,0.0,8.11
377,2024-01-13,74.0,2.6,12.72
378,2024-01-14,96.0,8.7,15.13
379,2024-01-15,100.0,3.8,15.19
380,2024-01-16,92.0,6.2,15.98
381,2024-01-17,89.0,3.7,15.22
382,2024-01-18,91.0,5.5,11.39
383,2024-01-19,71.0,0.0,9.75
384,2024-01-20,66.0,0.0,8.53
385,2024-01-21,87.0,0.0,13.41
386,2024-01-22,95.0,5.6,15.9
387,2024-01-23,97.0,0.0,16.03
388,2024-01-24,96.0,0.0,14.53
389,2024-01-25,95.0,0.0,14.44
390,2024-01-26,99.0,0.0,13.2
391,2024-01-27,71.0,0.0,15.27
392,2024-01-28,66.0,0.0,16.04
393,2024-01-29,74.0,0.0,15.93
394,2024-01-30,94.0,0.0,14.8
395,2024-01-31,94.0,0.0,13.49
396,2024-02-01,99.0,0.0,11.88
397,2024-02-02,94.0,0.0,12.32
398,2024-02-03,85.0,0.0,12.98
399,2024-02-04,93.0,0.0,12.6
400,2024-02-05,98.0,0.0,12.15
401,2024-02-06,89.0,0.0,12.78
402,2024-02-07,79.0,0.0,16.69
403,2024-02-08,89.0,7.5,15.08
404,2024-02-09,93.0,16.4,13.28
405,2024-02-10,82.0,4.0,11.29
406,2024-02-11,93.0,1.8,11.92
407,2024-02-12,88.0,0.3,13.44
408,2024-02-13,86.0,0.0,16.63
409,2024-02-14,86.0,0.0,19.16
410,2024-02-15,92.0,12.4,15.83
411,2024-02-16,93.0,0.5,13.93
412,2024-02-17,95.0,0.0,13.87
413,2024-02-18,100.0,1.6,14.74
414,2024-02-19,96.0,0.0,14.12
415,2024-02-20,90.0,0.0,13.21
416,2024-02-21,84.0,0.0,14.85
417,2024-02-22,82.0,7.8,13.12
418,2024-02-23,81.0,5.8,10.79
419,2024-02-24,87.0,15.3,11.6
420,2024-02-25,95.0,17.2,13.62
421,2024-02-26,77.0,7.5,11.05
422,2024-02-27,65.0,0.0,11.81
423,2024-02-28,89.0,0.8,12.68
424,2024-02-29,82.0,10.1,11.5
425,2024-03-01,95.0,19.1,11.89
426,2024-03-02,87.0,18.2,10.05
427,2024-03-03,81.0,2.8,11.16
428,2024-03-04,82.0,6.8,11.85
429,2024-03-05,76.0,0.4,11.46
430,2024-03-06,69.0,0.0,13.19
431,2024-03-07,64.0,0.3,12.45
432,2024-03-08,83.0,16.4,9.9
433,2024-03-09,90.0,16.7,9.2
434,2024-03-10,86.0,10.2,12.28
435,2024-03-11,80.0,0.0,13.55
436,2024-03-12,83.0,0.0,13.96
437,2024-03-13,71.0,0.0,14.76
438,2024-03-14,80.0,1.2,15.76
439,2024-03-15,82.0,0.0,15.67
440,2024-03-16,83.0,4.6,16.07
441,2024-03-17,94.0,3.1,16.07
442,2024-03-18,100.0,0.0,13.81
443,2024-03-19,95.0,0.0,12.32
444,2024-03-20,96.0,1.1,12.0
445,2024-03-21,88.0,0.0,14.99
446,2024-03-22,94.0,0.0,14.08
447,2024-03-23,76.0,0.0,13.0
448,2024-03-24,72.0,0.0,12.42
449,2024-03-25,79.0,3.7,10.39
450,2024-03-26,86.0,9.2,8.39
451,2024-03-27,85.0,12.3,9.61
452,2024-03-28,86.0,11.7,9.37
453,2024-03-29,79.0,2.1,11.07
454,2024-03-30,83.0,2.0,9.78
455,2024-03-31,81.0,6.2,10.2
456,2024-04-01,72.0,3.9,12.17
457,2024-04-02,85.0,8.3,14.27
458,2024-04-03,74.0,0.0,16.56
459,2024-04-04,71.0,1.1,16.31
460,2024-04-05,65.0,7.7,20.09
461,2024-04-06,74.0,5.3,15.99
462,2024-04-07,60.0,0.0,16.24
463,2024-04-08,81.0,6.6,12.5
464,2024-04-09,68.0,0.0,13.63
465,2024-04-10,76.0,0.0,13.31
466,2024-04-11,77.0,0.0,16.11
467,2024-04-12,76.0,0.0,18.84
468,2024-04-13,86.0,0.0,18.14
469,2024-04-14,100.0,0.0,14.52
470,2024-04-15,85.0,0.0,14.02
471,2024-04-16,73.0,0.0,13.39
472,2024-04-17,79.0,0.0,13.25
473,2024-04-18,67.0,0.0,14.17
474,2024-04-19,70.0,0.0,15.52
475,2024-04-20,61.0,0.0,15.81
476,2024-04-21,60.0,0.0,15.17
477,2024-04-22,51.0,0.0,13.97
478,2024-04-23,73.0,0.0,12.41
479,2024-04-24,77.0,0.0,12.73
480,2024-04-25,92.0,2.6,13.27
481,2024-04-26,99.0,25.9,11.33
482,2024-04-27,87.0,27.0,11.56
483,2024-04-28,76.0,4.2,12.15
484,2024-04-29,72.0,0.0,13.15
485,2024-04-30,80.0,8.2,12.89
486,2024-05-01,78.0,5.2,11.99
487,2024-05-02,86.0,9.4,11.93
488,2024-05-03,95.0,17.0,14.17
489,2024-05-04,93.0,12.3,16.61
490,2024-05-05,88.0,14.8,14.31
491,2024-05-06,85.0,0.0,14.67
492,2024-05-07,87.0,0.0,14.86
493,2024-05-08,78.0,0.0,16.73
494,2024-05-09,76.0,0.0,18.93
495,2024-05-10,85.0,0.0,17.87
496,2024-05-11,94.0,0.0,15.03
497,2024-05-12,85.0,0.0,17.04
498,2024-05-13,92.0,12.6,15.7
499,2024-05-14,90.0,15.5,13.79
500,2024-05-15,89.0,9.4,13.16
501,2024-05-16,92.0,5.0,12.84
502,2024-05-17,95.0,12.1,14.67
503,2024-05-18,96.0,21.2,14.55
504,2024-05-19,97.0,4.0,14.88
505,2024-05-20,87.0,0.0,16.04
506,2024-05-21,88.0,6.0,15.66
507,2024-05-22,89.0,7.1,14.83
508,2024-05-23,89.0,5.7,14.31
509,2024-05-24,88.0,0.0,15.79
510,2024-05-25,80.0,0.0,17.28
511,2024-05-26,88.0,0.7,15.7
512,2024-05-27,80.0,0.0,15.16
513,2024-05-28,88.0,0.0,15.66
514,2024-05-29,95.0,0.3,17.12
515,2024-05-30,85.0,0.4,16.45
516,2024-05-31,65.0,0.0,16.77
517,2024-06-01,63.0,0.0,17.54
518,2024-06-02,66.0,0.0,17.76
519,2024-06-03,70.0,0.0,18.57
520,2024-06-04,81.0,0.0,18.07
521,2024-06-05,93.0,0.0,15.71
522,2024-06-06,90.0,0.0,16.98
523,2024-06-07,81.0,0.0,18.0
524,2024-06-08,95.0,5.7,15.49
525,2024-06-09,81.0,0.0,15.41
526,2024-06-10,79.0,0.0,15.46
527,2024-06-11,85.0,0.0,15.3
528,2024-06-12,76.0,0.0,15.6
529,2024-06-13,78.0,0.7,16.98
530,2024-06-14,83.0,2.4,16.66
531,2024-06-15,75.0,0.0,17.11
532,2024-06-16,82.0,0.3,18.95
533,2024-06-17,79.0,4.5,19.44
534,2024-06-18,98.0,2.9,16.53
535,2024-06-19,97.0,18.7,15.5
536,2024-06-20,95.0,3.4,15.72
537,2024-06-21,76.0,0.0,17.25
538,2024-06-22,90.0,0.4,18.28
539,2024-06-23,100.0,0.0,17.53
540,2024-06-24,94.0,0.0,18.45
541,2024-06-25,100.0,0.0,17.28
542,2024-06-26,100.0,0.0,17.59
543,2024-06-27,95.0,0.0,17.47
544,2024-06-28,92.0,0.0,17.02
545,2024-06-29,85.0,0.9,17.6
546,2024-06-30,95.0,1.1,17.87
547,2024-07-01,89.0,0.0,17.77
548,2024-07-02,83.0,0.0,17.37
549,2024-07-03,82.0,0.0,17.86
550,2024-07-04,93.0,0.0,17.7
551,2024-07-05,90.0,0.0,18.11
552,2024-07-06,78.0,3.1,17.5
553,2024-07-07,70.0,0.0,17.56
554,2024-07-08,72.0,10.3,19.49
555,2024-07-09,92.0,3.5,19.28
556,2024-07-10,94.0,2.2,20.29
557,2024-07-11,95.0,2.3,19.98
558,2024-07-12,77.0,0.0,17.67
559,2024-07-13,75.0,0.0,18.89
560,2024-07-14,74.0,14.1,20.67
561,2024-07-15,75.0,0.0,19.45
562,2024-07-16,81.0,0.0,19.16
563,2024-07-17,82.0,0.0,19.55
564,2024-07-18,88.0,0.0,19.72
565,2024-07-19,87.0,0.0,20.6
566,2024-07-20,91.0,2.5,19.81
567,2024-07-21,69.0,0.0,18.54
568,2024-07-22,81.0,0.0,19.43
569,2024-07-23,87.0,0.0,20.17
570,2024-07-24,93.0,0.0,20.05
571,2024-07-25,96.0,0.0,18.93
572,2024-07-26,95.0,0.0,19.67
573,2024-07-27,88.0,0.0,19.66
574,2024-07-28,87.0,0.0,21.15
575,2024-07-29,92.0,0.0,20.44
576,2024-07-30,86.0,0.0,21.46
577,2024-07-31,96.0,0.0,19.22
578,2024-08-01,97.0,1.3,19.37
579,2024-08-02,90.0,0.0,19.15
580,2024-08-03,86.0,0.0,19.66
581,2024-08-04,91.0,0.0,20.32
582,2024-08-05,84.0,0.0,21.88
583,2024-08-06,93.0,1.1,20.02
584,2024-08-07,78.0,0.0,19.72
585,2024-08-08,94.0,0.0,19.39
586,2024-08-09,96.0,0.0,19.66
587,2024-08-10,83.0,0.0,21.93
588,2024-08-11,86.0,0.0,22.26
589,2024-08-12,92.0,0.5,20.78
590,2024-08-13,88.0,2.2,19.43
591,2024-08-14,82.0,0.0,19.14
592,2024-08-15,83.0,0.0,19.07
593,2024-08-16,89.0,0.3,20.37
594,2024-08-17,96.0,2.3,21.92
595,2024-08-18,96.0,1.4,20.25
596,2024-08-19,85.0,0.0,20.68
597,2024-08-20,93.0,1.4,20.48
598,2024-08-21,78.0,0.0,20.21
599,2024-08-22,83.0,0.0,20.89
600,2024-08-23,86.0,0.0,21.89
601,2024-08-24,81.0,9.4,19.95
602,2024-08-25,72.0,0.0,18.12
603,2024-08-26,74.0,0.0,19.96
604,2024-08-27,86.0,0.0,20.13
605,2024-08-28,91.0,0.0,19.09
606,2024-08-29,87.0,0.0,19.25
607,2024-08-30,95.0,0.0,18.81
608,2024-08-31,100.0,0.0,18.26
609,2024-09-01,87.0,5.3,20.43
610,2024-09-02,86.0,6.9,17.84
611,2024-09-03,77.0,0.0,17.62
612,2024-09-04,83.0,0.0,17.43
613,2024-09-05,76.0,6.1,16.76
614,2024-09-06,87.0,3.1,16.3
615,2024-09-07,80.0,0.0,17.78
616,2024-09-08,80.0,0.0,17.85
617,2024-09-09,87.0,0.0,18.39
618,2024-09-10,76.0,0.0,17.43
619,2024-09-11,85.0,1.5,18.69
620,2024-09-12,92.0,1.0,18.15
621,2024-09-13,69.0,0.0,17.14
622,2024-09-14,66.0,0.0,17.25
623,2024-09-15,63.0,0.0,18.46
624,2024-09-16,55.0,0.0,18.94
625,2024-09-17,56.0,0.0,19.32
626,2024-09-18,63.0,0.0,19.39
627,2024-09-19,81.0,0.0,16.98
628,2024-09-20,86.0,0.0,16.72
629,2024-09-21,92.0,0.0,17.37
630,2024-09-22,88.0,0.0,17.25
631,2024-09-23,76.0,1.7,18.0
632,2024-09-24,81.0,0.0,18.7
633,2024-09-25,83.0,14.5,20.74
634,2024-09-26,80.0,10.0,18.27
635,2024-09-27,79.0,7.9,15.65
636,2024-09-28,81.0,0.0,14.78
637,2024-09-29,66.0,2.5,18.79
638,2024-09-30,93.0,0.8,18.8
639,2024-10-01,95.0,18.2,20.44
640,2024-10-02,100.0,30.6,18.61
641,2024-10-03,100.0,0.3,16.59
642,2024-10-04,94.0,0.4,18.01
643,2024-10-05,89.0,11.0,20.88
644,2024-10-06,93.0,13.0,18.7
645,2024-10-07,76.0,5.3,17.74
646,2024-10-08,82.0,17.1,18.57
647,2024-10-09,94.0,22.3,17.89
648,2024-10-10,84.0,0.4,16.67
649,2024-10-11,78.0,2.2,17.02
650,2024-10-12,75.0,0.0,19.73
651,2024-10-13,76.0,0.0,19.62
652,2024-10-14,77.0,0.0,20.37
653,2024-10-15,92.0,20.0,18.64
654,2024-10-16,94.0,11.2,17.82
655,2024-10-17,82.0,6.5,16.4
656,2024-10-18,81.0,0.0,17.82
657,2024-10-19,91.0,9.0,17.82
658,2024-10-20,71.0,0.0,21.13
659,2024-10-21,85.0,14.3,17.33
660,2024-10-22,82.0,0.0,15.58
661,2024-10-23,75.0,0.0,17.18
662,2024-10-24,77.0,2.1,17.49
